completed_date,cycle_time,blocked_days,key,url,issue_type,summary,status,resolution,Backlog,Committed,Elaboration,Build,QA,Done
2019-08-15,71.0,0,FAB-20551,https://immediateco.atlassian.net/browse/FAB-20551,Story,Embed/Widget : Process Highlight/Tip embeds in content blocks,Complete,Done,2019-06-05,2019-06-05,2019-06-05,2019-07-30,2019-08-07,2019-08-15
2019-07-25,50.0,0,FAB-20550,https://immediateco.atlassian.net/browse/FAB-20550,Story,Embed/Widget : Process Image short codes in content blocks,Complete,Done,2019-06-05,2019-06-05,2019-06-05,2019-07-03,2019-07-15,2019-07-25
2019-10-31,183.0,0,FAB-20549,https://immediateco.atlassian.net/browse/FAB-20549,Epic,Recipe Add-Ons : Onward Journeys,Closed,Done,,2019-05-01,,,,2019-10-31
2019-07-17,30.0,0,FAB-20548,https://immediateco.atlassian.net/browse/FAB-20548,Story,Components : Editorial Recipe,Complete,Done,2019-05-31,2019-06-17,2019-06-17,2019-07-01,2019-07-10,2019-07-17
2019-07-15,28.0,0,FAB-20547,https://immediateco.atlassian.net/browse/FAB-20547,Story,Components : Masthead,Complete,Done,2019-05-31,2019-06-17,2019-06-17,2019-07-01,2019-07-01,2019-07-15
2019-06-24,46.0,0,FAB-20546,https://immediateco.atlassian.net/browse/FAB-20546,Story,Components : Social share component,Complete,Done,2019-05-09,2019-05-09,2019-06-05,2019-06-17,2019-06-19,2019-06-24
2019-06-07,29.0,1,FAB-20545,https://immediateco.atlassian.net/browse/FAB-20545,Story,Components : Editor content,Complete,Done,2019-05-09,2019-05-09,2019-05-09,2019-05-24,2019-05-31,2019-06-07
2019-07-24,54.0,0,FAB-20544,https://immediateco.atlassian.net/browse/FAB-20544,Story,Components : Breadcrumb,Complete,Done,2019-05-31,2019-05-31,2019-06-11,2019-07-16,2019-07-18,2019-07-24
2019-05-31,22.0,0,FAB-20543,https://immediateco.atlassian.net/browse/FAB-20543,Story,Components : Grouped list,Complete,Done,2019-05-09,2019-05-09,2019-05-09,2019-05-21,2019-05-30,2019-05-31
2019-05-08,1.0,0,FAB-20542,https://immediateco.atlassian.net/browse/FAB-20542,Story,Components : Horizontal list ,Complete,Done,2019-05-07,2019-05-07,2019-05-07,2019-05-07,2019-05-07,2019-05-08
2019-06-05,22.0,0,FAB-20541,https://immediateco.atlassian.net/browse/FAB-20541,Story,Components : Highlight top tip,Complete,Done,2019-05-14,2019-05-14,2019-05-14,2019-05-28,2019-05-30,2019-06-05
2019-06-26,9.0,0,FAB-20539,https://immediateco.atlassian.net/browse/FAB-20539,Story,Components : Ratings,Complete,Done,2019-05-31,2019-06-17,2019-06-17,2019-06-17,2019-06-24,2019-06-26
2019-06-17,17.0,0,FAB-20537,https://immediateco.atlassian.net/browse/FAB-20537,Story,Components : Roundel,Closed,Done,2019-05-31,2019-05-31,,,,2019-06-17
2019-05-17,10.0,0,FAB-20536,https://immediateco.atlassian.net/browse/FAB-20536,Story,Components : Tag,Complete,Done,2019-05-07,2019-05-07,2019-05-07,2019-05-09,2019-05-14,2019-05-17
2019-06-24,24.0,0,FAB-20535,https://immediateco.atlassian.net/browse/FAB-20535,Story,Components : Button,Complete,Done,2019-05-31,2019-05-31,2019-06-11,2019-06-17,2019-06-17,2019-06-24
2019-07-25,50.0,0,FAB-20534,https://immediateco.atlassian.net/browse/FAB-20534,Story,Components : Advert component,Complete,Done,2019-05-31,2019-06-05,2019-06-05,2019-07-19,2019-07-19,2019-07-25
2019-06-26,13.0,0,FAB-20413,https://immediateco.atlassian.net/browse/FAB-20413,Story,Simplified codepipeline for api services,Closed,Done,2019-04-25,2019-06-13,2019-06-13,,,2019-06-26
2019-05-30,13.0,0,FAB-20368,https://immediateco.atlassian.net/browse/FAB-20368,Bug (subtask),Content-api: you cannot delete values of non-mandatory fields for the Author and Recipe objects,Complete,Done,2019-05-17,2019-05-17,2019-05-20,2019-05-28,2019-05-29,2019-05-30
2019-05-02,14.0,0,FAB-20327,https://immediateco.atlassian.net/browse/FAB-20327,Discovery Research,Create Survey for My Good Food,Closed,Done,2019-04-18,,2019-04-18,2019-04-23,2019-04-25,2019-05-02
2019-11-04,0.0,0,FAB-20267,https://immediateco.atlassian.net/browse/FAB-20267,Epic,FE Headless Cards,Closed,Done,,2019-11-04,2019-11-04,2019-11-04,,2019-11-04
2019-06-11,56.0,0,FAB-20258,https://immediateco.atlassian.net/browse/FAB-20258,Story,Components : Swap GF icons,Complete,Done,2019-04-16,2019-04-16,2019-04-16,2019-06-07,2019-06-07,2019-06-11
2019-09-25,162.0,0,FAB-20242,https://immediateco.atlassian.net/browse/FAB-20242,Technical Debt,Remove unused code for landscape and portrait thumbnail fields,Closed,Done,2019-04-16,2019-04-16,2019-04-16,,,2019-09-25
2019-09-25,163.0,0,FAB-20233,https://immediateco.atlassian.net/browse/FAB-20233,Bug,Can't Crop Square Thumbnail (Image Handler Off),Closed,Done,2019-04-15,2019-04-15,,,,2019-09-25
2019-07-22,99.0,0,FAB-20215,https://immediateco.atlassian.net/browse/FAB-20215,Story,Components : Setup AWS Pipeline to Post CI reports as PR comments,Complete,Done,2019-04-14,2019-04-14,2019-07-22,2019-07-22,2019-07-22,2019-07-22
2019-08-22,21.0,0,FAB-20184,https://immediateco.atlassian.net/browse/FAB-20184,Discovery Story,"Recipes : define layouts for editorial, user, native and sponsored recipes ",Complete,Done,,,2019-08-01,2019-08-05,2019-08-12,2019-08-22
2019-05-24,43.0,0,FAB-20135,https://immediateco.atlassian.net/browse/FAB-20135,Story,Expose content by site & slug | ID,Complete,Done,2019-04-11,2019-04-11,2019-04-30,2019-05-16,2019-05-16,2019-05-24
2019-08-20,131.0,0,FAB-20110,https://immediateco.atlassian.net/browse/FAB-20110,Spike,Fabric : Figure out what Wordpress does for us,Closed,Done,2019-04-11,2019-04-11,2019-04-11,,,2019-08-20
2019-06-14,11.0,0,FAB-20108,https://immediateco.atlassian.net/browse/FAB-20108,Discovery Story,Discovery & Scope: MyGoodFood,Closed,Done,2019-04-18,,2019-06-03,,,2019-06-14
2019-07-04,6.0,0,FAB-20003,https://immediateco.atlassian.net/browse/FAB-20003,Story,Components : Highlight top tip - Fabric,Complete,Done,2019-05-31,2019-06-28,2019-07-04,2019-07-04,2019-07-04,2019-07-04
2019-11-12,208.0,0,FAB-19913,https://immediateco.atlassian.net/browse/FAB-19913,Discovery Experiment,A/B TEST - Which wording for the save button garners more clicks,Complete,Done,,,2019-04-18,2019-05-02,2019-05-29,2019-11-12
2019-08-09,25.0,0,FAB-19910,https://immediateco.atlassian.net/browse/FAB-19910,Discovery Design Story,DESIGN: Good Food footer,Complete,Done,2019-07-15,,2019-07-15,2019-08-05,2019-08-07,2019-08-09
2019-08-07,98.0,0,FAB-19887,https://immediateco.atlassian.net/browse/FAB-19887,Epic,Recipe : Components,Complete,Done,,2019-05-01,2019-05-17,2019-05-17,,2019-08-07
2019-04-25,21.0,0,FAB-19832,https://immediateco.atlassian.net/browse/FAB-19832,Story,Components : Nutrition,Complete,Done,2019-03-29,2019-04-04,2019-04-04,2019-04-15,2019-04-16,2019-04-25
2019-05-02,41.0,0,FAB-19745,https://immediateco.atlassian.net/browse/FAB-19745,Story,Components : Grid Layout,Complete,Done,2019-03-22,2019-03-22,2019-03-25,2019-04-29,2019-04-29,2019-05-02
2019-08-21,135.0,0,FAB-19731,https://immediateco.atlassian.net/browse/FAB-19731,Epic,Recipe : Editorial Recipes with Real Data,Complete,Done,,,2019-04-08,2019-07-05,,2019-08-21
2019-06-27,41.0,0,FAB-19658,https://immediateco.atlassian.net/browse/FAB-19658,Epic,Update Recipe : Editing a Published Recipe,Complete,Done,2019-03-18,2019-05-17,2019-05-17,2019-06-04,,2019-06-27
2019-05-30,15.0,0,FAB-19624,https://immediateco.atlassian.net/browse/FAB-19624,Spike,Investigate impact of API failure on data update,Complete,Done,2019-03-14,2019-05-15,2019-05-15,2019-05-29,2019-05-30,2019-05-30
2019-07-25,86.0,0,FAB-19622,https://immediateco.atlassian.net/browse/FAB-19622,Story,Content API : Automated sync of data,Complete,Done,2019-03-14,2019-04-30,2019-04-30,2019-07-19,2019-07-22,2019-07-25
2019-07-24,85.0,0,FAB-19621,https://immediateco.atlassian.net/browse/FAB-19621,Story,Content API : Repeatable manual sync of existing data,Complete,Done,2019-03-14,2019-04-30,2019-04-30,2019-07-16,2019-07-19,2019-07-24
2019-06-07,57.0,0,FAB-19615,https://immediateco.atlassian.net/browse/FAB-19615,Story,Update data in content API,Complete,Done,2019-03-14,2019-04-11,2019-04-30,2019-05-20,2019-05-29,2019-06-07
2019-07-05,88.0,0,FAB-19447,https://immediateco.atlassian.net/browse/FAB-19447,Discovery Design Story,DESIGN: Recipe sponsors & member recipes,Complete,Done,,,2019-04-08,2019-04-15,2019-05-02,2019-07-05
2019-11-06,42.0,0,FAB-19276,https://immediateco.atlassian.net/browse/FAB-19276,Epic,New Squarish IM Thumbnail meta field,Complete,Done,,2019-09-25,2019-09-26,2019-09-26,,2019-11-06
2019-05-14,74.0,0,FAB-19275,https://immediateco.atlassian.net/browse/FAB-19275,Story,Migrate landscape and portrait thumbnails to new IM Thumbnail meta field ,Complete,Done,2019-03-01,2019-03-01,2019-03-01,2019-04-12,2019-04-24,2019-05-14
2019-03-01,1.0,0,FAB-19261,https://immediateco.atlassian.net/browse/FAB-19261,Story,Ads : DFP targeting settings to the recipes frontend,Closed,Done,2019-02-28,2019-02-28,,,,2019-03-01
2019-04-15,12.0,0,FAB-19237,https://immediateco.atlassian.net/browse/FAB-19237,Story,Ads : Add Lazy Loading for Ads to the Recipes Frontend,Complete,Done,2019-04-03,2019-04-03,2019-04-08,2019-04-12,2019-04-12,2019-04-15
2019-06-27,65.0,0,FAB-19220,https://immediateco.atlassian.net/browse/FAB-19220,Discovery Design Story,DESIGN: Good food header,Closed,Done,2019-03-06,,2019-04-23,2019-05-10,2019-05-16,2019-06-27
2019-08-16,32.0,0,FAB-19032,https://immediateco.atlassian.net/browse/FAB-19032,Discovery Elaboration,UX Admin: Advertising - Magazine banner ,Complete,Done,2019-03-06,,2019-07-15,2019-07-29,2019-08-01,2019-08-16
2019-07-17,133.0,0,FAB-19010,https://immediateco.atlassian.net/browse/FAB-19010,Discovery Elaboration,"UX ADMIN: Recipe key features - Diet, planning & Nutrition",Complete,Done,,,2019-03-06,2019-03-12,2019-07-16,2019-07-17
2019-04-15,54.0,0,FAB-18987,https://immediateco.atlassian.net/browse/FAB-18987,Story,Option to have square aspect ratio thumbnails,Complete,Done,2019-02-20,2019-02-20,2019-03-01,2019-03-11,2019-04-12,2019-04-15
2019-10-09,119.0,0,FAB-18819,https://immediateco.atlassian.net/browse/FAB-18819,Epic,BE MyGF 01 | User Collections API,Complete,Done,2019-06-12,2019-06-12,2019-10-09,2019-10-09,,2019-10-09
2019-04-15,12.0,0,FAB-18652,https://immediateco.atlassian.net/browse/FAB-18652,Story,Ads : Enable index exchange support,Complete,Done,2019-02-04,2019-04-03,2019-04-04,2019-04-11,2019-04-12,2019-04-15
2019-10-02,119.0,0,FAB-18381,https://immediateco.atlassian.net/browse/FAB-18381,Story,3rd Party : Outbrain,Complete,Done,2019-06-05,2019-06-05,2019-06-05,2019-09-23,2019-10-02,2019-10-02
2019-07-22,21.0,0,FAB-18370,https://immediateco.atlassian.net/browse/FAB-18370,Story,Editorial : Populate with API data,Complete,Done,2019-01-23,2019-07-01,2019-07-01,2019-07-02,2019-07-08,2019-07-22
2019-12-03,14.0,0,FAB-17767,https://immediateco.atlassian.net/browse/FAB-17767,Story,Routing : Headless application routing,Ready For Release,Done,2018-12-20,2019-11-19,2019-11-19,2019-11-20,2019-11-25,2019-12-03
2019-05-30,42.0,0,FAB-17699,https://immediateco.atlassian.net/browse/FAB-17699,Story,Components : Images,Complete,Done,2018-12-21,2019-04-18,2019-04-18,2019-04-29,2019-05-29,2019-05-30
2019-01-04,24.0,0,FAB-17557,https://immediateco.atlassian.net/browse/FAB-17557,UX Story,Initial wireframes for member recipe creation,Closed,Done,2018-12-11,2018-12-11,2018-12-11,2018-12-11,,2019-01-04
2018-12-17,11.0,0,FAB-17455,https://immediateco.atlassian.net/browse/FAB-17455,UX Story,Usability testing in-house of member recipe creation,Complete,Done,2018-12-06,2018-12-06,2018-12-06,2018-12-06,2018-12-17,2018-12-17
2018-12-06,7.0,0,FAB-17261,https://immediateco.atlassian.net/browse/FAB-17261,UX Story,Design + UX audit of member recipe creation,Complete,Done,2018-11-29,2018-11-29,2018-11-29,2018-11-29,2018-12-06,2018-12-06
2019-09-13,43.0,0,FAB-17251,https://immediateco.atlassian.net/browse/FAB-17251,Epic,Headless Footer,Complete,Done,2018-11-29,2019-08-01,2019-08-08,2019-08-28,,2019-09-13
2018-12-11,14.0,0,FAB-17181,https://immediateco.atlassian.net/browse/FAB-17181,Spike,Recipe Admin : Investigate moderation of user-generated content,Complete,Done,2018-11-27,2018-11-27,2018-11-27,2018-11-29,2018-12-04,2018-12-11
2019-10-31,80.0,0,FAB-17017,https://immediateco.atlassian.net/browse/FAB-17017,Epic,Headless Header,Complete,Done,2019-01-17,2019-08-12,2019-08-19,2019-09-13,,2019-10-31
